"","value.var"
"LOC106569090",0.0312735146855057
"LOC106592075",0.0312640266296987
"LOC123729362",0.0312326654851426
"LOC106565035",0.0312189630080485
"LOC106583326",0.0311918607459534
"LOC106572480",0.031186726311542
"LOC123729071",0.0310793080720804
"LOC106601915",0.0310650144340429
"ier2a",0.0310574331742909
"LOC106576384",0.0310247819856633
"LOC106574469",0.0309823440297722
"LOC106583106",-0.0309580198494072
"LOC106609548",0.0309469826873806
"LOC106600264",0.0308834772757182
"LOC106573651",-0.0308089600694746
"sap18",0.0307830111824008
"LOC123732688",-0.030757497004401
"LOC106560322",-0.0307192015005362
"LOC106612824",0.0307016628584613
"LOC106601356",0.0306836380195968
"ognb",0.0305784257083626
"ifitm5",-0.0305665179893922
"LOC106578235",0.0305162187409044
"angl4",0.0304710171289514
"LOC123730757",0.0304639545193191
"LOC123728241",0.0304542300970917
"LOC106597311",0.0304336953517649
"stea4",0.0303984908328574
"mstnb",0.0303839474378387
"LOC106592628",-0.030254924196174
"LOC123740016",0.0302503969847764
"tmsb1",0.0302400497054927
"LOC123730662",0.0302217646114453
"LOC123738348",-0.0301993040951077
"LOC106575576",0.0301908433923348
"LOC106584171",-0.0301609618715384
"cox6a1",0.030150177676372
"rn182",0.0301484712585072
"LOC123739894",0.0301480954125582
"LOC123724660",0.0301395624477516
"LOC123742593",0.0301114120864698
"ndua6",0.0300969181234956
"LOC106567831",0.0300159242148116
"LOC106593380",0.0299745569836571
"LOC106610188",0.0299483755182403
"LOC106601120",0.0299374983855999
"LOC106608295",0.0299297969060254
"LOC123728341",0.0299241212558595
"LOC106569310",0.0299203903018266
"LOC106563637",-0.0299196732835826
"LOC106577395",0.0299070780281442
"LOC123729615",0.0298894888246771
"ets2",0.0298607339005347
"LOC106609541",0.0298549077223332
"LOC106569513",0.0298310235710387
"LOC123733084",0.029757488469542
"LOC106578447",0.0297238604120293
"LOC100195750",0.0296166799123924
"LOC106596127",-0.0296077599764414
"LOC106582385",0.0295940147723844
"LOC106578637",0.0295746278073828
"LOC106613708",0.0295704943635655
"LOC123743889",0.0295700790500542
"LOC123732627",0.0295284153963695
"rtn1a",0.0295269315290037
"LOC123729361",0.0295264281244537
"LOC106594790",-0.0295243936571831
"LOC106586251",0.029513833377398
"slc18b1",0.0294900807936048
"LOC106581002",0.0294500086937954
"LOC106601675",0.0293936599516269
"LOC106592479",0.0293884309892623
"mrps28",0.0293807790387039
"co4a1",0.029378051638132
"LOC106602990",0.0293154944620049
"gem",0.0292845851909835
"LOC106599655",0.0292313475596595
"LOC106611914",0.0291872909392344
"LOC123725275",0.0291737001864306
"LOC106585766",0.0291369096639464
"LOC106570812",0.0291369082717856
"LOC123742644",0.0291090614345875
"LOC106595472",-0.029108614171804
"ntd5",0.029092104645155
"LOC106578378",0.0290737627024055
"LOC106589967",0.0290632358657978
"LOC106599203",0.0290397565152816
"LOC106602539",0.0290386141886641
"LOC123728856",0.029019790818171
"LOC106605843",0.0289733538876681
"LOC106567151",0.0289327742092966
"LOC106584368",0.0289229479574278
"LOC106604105",0.0289034091567803
"LOC106587211",0.0288936345431838
"LOC123725761",0.0287801829431899
"LOC106568858",0.0287584023473997
"LOC106611612",0.0287382943352201
"LOC123729737",0.0287348243375537
"LOC106598526",0.0287320601346935
"LOC106609157",-0.0287028503114207
"LOC106582652",-0.0286894356990842
"LOC106608205",0.0286546218595177
"LOC123742599",0.0286338270847754
"LOC106573602",0.028625575042935
"LOC106600490",-0.0286027852960116
"LOC106572532",0.0285883888869489
"LOC106611339",0.0285865952811003
"LOC106608077",-0.0285740706652646
"LOC106575147",0.0285512671846236
"LOC106572624",0.0284805865112694
"LOC123725292",0.0284773753366005
"rpl9",0.0284236044412085
"cytl1",0.0284143328475935
"atf3",0.0283908271489022
"LOC106600555",0.0283884487156203
"ga45g",0.0283141024150043
"LOC123725776",0.0283054681456266
