"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC106613035",249.278101616732,2.019475847645,0.524757100105855,3.84840118835482,0.000118891234367833,0.00111441444177628
"LOC106612959",289.20073048907,0.771267451092525,0.206770755905476,3.7300606060806,0.000191433717389615,0.00166812647383343
"LOC106612640",434.525254889655,0.979926593988953,0.271289642375213,3.61210470628158,0.000303721876128128,0.00247162597244212
"LOC106612547",961.460803602575,-0.10153039393535,0.201874111038075,-0.502939150608571,0.615007054321754,0.770205261423143
"LOC106612499",40.881731475044,-1.14741539703391,0.554309775981086,-2.06998946573344,0.0384533309500325,0.118990741975159
"LOC106609620",0.479496536397059,4.14900787558211,6.0549471283271,0.685226111417495,0.493201249217675,NA
"LOC106609420",4.49071725959363,-1.76166013663324,1.52656889271204,-1.15399976053721,0.248500267101307,0.439926745327972
"LOC106594724",22.6328496709144,-0.92342110394868,0.73119393032607,-1.26289492520389,0.206626943968213,0.388821712224557
"LOC106593413",6.39483896005275,2.2854050598942,1.26370746607957,1.80849217183488,0.0705299340821399,0.184297784275505
"LOC106609486",4.60068543450732,-0.106057259627287,1.69728952872477,-0.0624862510681792,0.950175610601648,0.975329704477524
"LOC106560907",339.856764630831,0.1274472070514,0.203839035212311,0.625234548027836,0.531817130365442,0.707658075856312
"LOC106560842",19.2771128529531,-3.9271748212096,0.83196430787949,-4.72036454450694,2.35422340526792e-06,3.49736103694982e-05
"LOC106560797",62.1932484297798,0.110017412543327,0.829825258481183,0.132579011567676,0.894526332211808,0.944955725303904
"LOC123723731",14.8148360258001,-0.155097392690907,0.869124610169055,-0.178452423134974,0.858367682232899,0.924959461612945
"ctl2b",1.27621942633803,-2.36521345100325,2.27103250041848,-1.04147054283345,0.297657217685625,NA
"LOC106609693",0.922216430140542,-3.6940819050733,3.57221110752919,-1.03411634807563,0.301081774509902,NA
"qkia",1514.55565816466,-1.70096772094342,0.232616402117935,-7.31232924873905,2.62550809385095e-13,1.43065686372667e-11
"LOC106561950",0.616135833648639,-1.04137530974863,5.60913071817012,-0.185657165445479,0.852713621246808,NA
"LOC123726728",1.92401320717664,4.4441991396554,2.84803676153676,1.56044303910507,0.118655220760212,0.265375229137434
"LOC106561476",103.60626885927,0.963873978948533,0.398213588464455,2.42049494761168,0.0154993946766992,0.060086251341998
"LOC106562077",10.5725671825459,-1.61323193271956,0.965815259514184,-1.67033179153851,0.0948537365222276,0.227613323010416
"LOC106562016",23.5099452039684,-1.58622942357567,0.87673453708612,-1.80924710556926,0.0704126224410502,0.184093479975085
"LOC106562166",1177.47862712838,0.719746717123675,0.272648026627857,2.6398383513924,0.00829455798436043,0.0370431642120907
"LOC106562352",433.772367071252,0.00018774000567475,0.244482026036813,0.000767909235366369,0.99938729713722,0.999699446686666
"tmem30b",267.254637182102,2.22606251768938,0.570402639686797,3.90261608696569,9.51585736094787e-05,0.000918719722719625
"htr1d",2.96443634972202,1.89702768955599,2.03219456587718,0.933487236610709,0.350568457363412,0.5472928304503
"LOC106562977",318.669784958657,-0.488003903538922,0.32924309254338,-1.48219936755279,0.138287254821541,0.295751924749946
"rpl13a",9390.47172244384,0.477220066234292,0.207959534218045,2.29477368291241,0.0217460975902825,0.0778481763825914
"LOC123726809",18.7785220939058,2.27847827466349,0.972555390773929,2.34277481393666,0.0191409318201888,0.0704921692013586
"LOC123726819",18.8357511899033,1.47815386769142,0.724867038128457,2.03920690270023,0.0414293822903666,0.125855645242154
"LOC123726808",11.3790320739037,-0.0607523211968891,0.897862242029756,-0.0676632988369675,0.946053665610602,0.973174571043852
"atp5if1b",228.776958210893,-4.29484162339746,0.516966970534975,-8.3077679391258,9.75190026677986e-17,9.01675701589953e-15
"zmpste24",358.050966885024,-0.626009184491155,0.376519140712659,-1.66262247201104,0.0963880299357553,0.230173308835716
"dynlt1a",7.15811750024119,-0.381182265829667,1.47875536804178,-0.257772363210043,0.796582594810257,0.88840567308988
"rlf",486.64791552184,-0.0998622139421448,0.210507349129264,-0.474388254639146,0.635223067143173,0.784705875531347
"znf593",88.1691511801018,-0.125539748391203,0.576980528161721,-0.217580563405106,0.827755929839463,0.907009393266997
"selenon",1147.67232493183,-0.614786871171818,0.36300119212381,-1.69362218227132,0.0903371001398437,0.219768831984947
"si:ch211-15d5.11",203.974552618555,-0.474974350835316,0.249230420262543,-1.90576395263055,0.0566808377426521,0.157505438013647
"mtfr1l",600.51420965718,-2.03933047837881,0.345980821957148,-5.8943454346478,3.76169515336433e-09,1.0015176386169e-07
"stac",66.577965280742,-0.613813419916892,0.340025746409908,-1.8051968899347,0.0710438774549871,0.185217148096245
"LOC106564353",3.93999705887781,-0.292933237096075,1.68418733608915,-0.173931504422955,0.861919293029836,0.926995912196198
"nkl",7.22076605118613,0.487890193847425,1.34185438029371,0.363593994260862,0.716161212156757,0.83878421561444
"LOC123741604",2.52549586871594,-0.242539506779808,2.11355746202027,-0.114754157924798,0.908639985606511,0.953163554808051
"LOC123741605",1.53204110117824,-4.56452675022488,4.09272006648496,-1.11527949043071,0.264730671469747,NA
"LOC106564204",16.5132436630779,-2.14235684910125,1.02671066507348,-2.08662179324681,0.0369223357153846,0.115586996607885
"LOC106561598",0,NA,NA,NA,NA,NA
"LOC106564129",7.16885330607348,0.535073383435235,1.29349525905431,0.413664742634182,0.679119651413445,0.815445957306855
"LOC106564500",12.126016462231,0.33181280392653,0.72578353078008,0.457178745251899,0.647542574282148,0.793587726804895
